Site;Date de relevé;Energie consommée (kWh);Date;PE(kg);Année;Mois;KWh/Kg
PTWE49;;;2024-05-03;3837.0;2024;5;
PTWE89;2024-05-03;2770.0;2024-05-03;2612.38;2024;5;1.0603357857585802
PTWE35;2024-05-04;0.0;2024-05-04;9515.856;2024;5;0.0
PTWE42 Andrézieux;2024-05-04;0.0;2024-05-04;2200.4;2024;5;0.0
PTWE49;;;2024-05-04;3837.0;2024;5;
PTWE89;2024-05-04;0.0;2024-05-04;;2024;5;
PTWE35;2024-05-05;2919.0;2024-05-05;;2024;5;
PTWE42 Andrézieux;2024-05-05;;2024-05-05;;2024;5;
PTWE89;2024-05-05;0.0;2024-05-05;;2024;5;
PTWE35;2024-05-06;29447.0;2024-05-06;10.0;2024;5;2944.7
PTWE42 Andrézieux;2024-05-06;;2024-05-06;;2024;5;
PTWE89;2024-05-06;4734.0;2024-05-06;;2024;5;
PTWE35;2024-05-07;25403.0;2024-05-07;8167.65;2024;5;3.110196935471035
PTWE42 Andrézieux;2024-05-07;;2024-05-07;1832.8;2024;5;
PTWE49;;;2024-05-07;3848.0;2024;5;
PTWE89;2024-05-07;4979.0;2024-05-07;1637.48;2024;5;3.040647824706256
PTWE35;2024-05-08;0.0;2024-05-08;;2024;5;
PTWE42 Andrézieux;2024-05-08;0.0;2024-05-08;;2024;5;
PTWE89;2024-05-08;0.0;2024-05-08;;2024;5;
PTWE35;2024-05-09;0.0;2024-05-09;;2024;5;
PTWE42 Andrézieux;2024-05-09;0.0;2024-05-09;;2024;5;
PTWE89;2024-05-09;0.0;2024-05-09;;2024;5;
PTWE35;2024-05-10;0.0;2024-05-10;;2024;5;
PTWE42 Andrézieux;2024-05-10;0.0;2024-05-10;;2024;5;
PTWE89;2024-05-10;0.0;2024-05-10;;2024;5;
PTWE35;2024-05-11;0.0;2024-05-11;;2024;5;
PTWE42 Andrézieux;2024-05-11;0.0;2024-05-11;;2024;5;
PTWE89;2024-05-11;0.0;2024-05-11;;2024;5;
PTWE35;2024-05-12;1071.0;2024-05-12;;2024;5;
PTWE42 Andrézieux;2024-05-12;;2024-05-12;;2024;5;
PTWE89;2024-05-12;0.0;2024-05-12;;2024;5;
PTWE35;2024-05-13;40040.0;2024-05-13;7668.02;2024;5;5.22168695438979
PTWE42 Andrézieux;2024-05-13;;2024-05-13;2569.0;2024;5;
PTWE49;;;2024-05-13;3161.0;2024;5;
PTWE89;2024-05-13;4799.0;2024-05-13;;2024;5;
PTWE35;2024-05-14;41247.0;2024-05-14;9793.34;2024;5;4.211739815017144
PTWE42 Andrézieux;2024-05-14;;2024-05-14;2463.4;2024;5;
PTWE49;;;2024-05-14;3727.0;2024;5;
PTWE89;2024-05-14;4682.0;2024-05-14;;2024;5;
PTWE35;2024-05-15;41479.0;2024-05-15;9710.61;2024;5;4.271513324085716
PTWE42 Andrézieux;2024-05-15;;2024-05-15;2601.0;2024;5;
PTWE49;;;2024-05-15;5324.0;2024;5;
PTWE89;2024-05-15;4783.0;2024-05-15;;2024;5;
PTWE35;2024-05-16;40666.0;2024-05-16;10400.766;2024;5;3.9099043282004424
PTWE42 Andrézieux;2024-05-16;;2024-05-16;3127.0;2024;5;
PTWE49;;;2024-05-16;3236.0;2024;5;
PTWE89;2024-05-16;4889.0;2024-05-16;660.0;2024;5;7.407575757575757
PTWE35;2024-05-17;35425.0;2024-05-17;10283.63;2024;5;3.4447952717085313
PTWE42 Andrézieux;2024-05-17;;2024-05-17;2543.0;2024;5;
PTWE49;;;2024-05-17;5584.0;2024;5;
PTWE89;2024-05-17;2617.0;2024-05-17;4470.0;2024;5;0.5854586129753915
PTWE35;2024-05-18;0.0;2024-05-18;;2024;5;
PTWE42 Andrézieux;2024-05-18;0.0;2024-05-18;;2024;5;
PTWE89;2024-05-18;0.0;2024-05-18;;2024;5;
PTWE35;2024-05-19;0.0;2024-05-19;;2024;5;
PTWE42 Andrézieux;2024-05-19;0.0;2024-05-19;;2024;5;
PTWE89;2024-05-19;0.0;2024-05-19;;2024;5;
PTWE35;2024-05-20;3232.0;2024-05-20;10427.932;2024;5;0.30993681201603535
PTWE42 Andrézieux;2024-05-20;;2024-05-20;;2024;5;
PTWE49;;;2024-05-20;5902.0;2024;5;
PTWE89;2024-05-20;4442.0;2024-05-20;1247.84;2024;5;3.5597512501602773
PTWE35;2024-05-21;37027.0;2024-05-21;;2024;5;
PTWE42 Andrézieux;2024-05-21;;2024-05-21;2104.0;2024;5;
PTWE89;2024-05-21;4896.0;2024-05-21;942.0;2024;5;5.197452229299363
PTWE35;2024-05-22;37978.0;2024-05-22;9146.362000000001;2024;5;4.152252010143486
PTWE42 Andrézieux;2024-05-22;;2024-05-22;3154.0;2024;5;
PTWE49;;;2024-05-22;5926.0;2024;5;
PTWE89;2024-05-22;4782.0;2024-05-22;2963.48;2024;5;1.6136434192233455
PTWE35;2024-05-23;38602.0;2024-05-23;9629.554;2024;5;4.008700714487919
PTWE42 Andrézieux;2024-05-23;;2024-05-23;4108.0;2024;5;
PTWE49;;;2024-05-23;6089.0;2024;5;
PTWE89;2024-05-23;4778.0;2024-05-23;1481.74;2024;5;3.2245873095144897
PTWE35;2024-05-24;29104.0;2024-05-24;10638.289999999999;2024;5;2.735778024475738
PTWE42 Andrézieux;2024-05-24;;2024-05-24;4119.0;2024;5;
PTWE49;;;2024-05-24;3047.0;2024;5;
PTWE89;2024-05-24;2840.0;2024-05-24;742.04;2024;5;3.827286938709504
PTWE35;2024-05-25;0.0;2024-05-25;;2024;5;
PTWE42 Andrézieux;2024-05-25;0.0;2024-05-25;;2024;5;
PTWE89;2024-05-25;0.0;2024-05-25;;2024;5;
PTWE35;2024-05-26;1297.0;2024-05-26;;2024;5;
PTWE42 Andrézieux;2024-05-26;;2024-05-26;;2024;5;
PTWE89;2024-05-26;0.0;2024-05-26;;2024;5;
PTWE35;2024-05-27;38553.0;2024-05-27;9072.53;2024;5;4.249421054545976
PTWE42 Andrézieux;2024-05-27;;2024-05-27;3309.4;2024;5;
PTWE49;;;2024-05-27;4805.0;2024;5;
PTWE89;2024-05-27;4883.0;2024-05-27;821.74;2024;5;5.942268844159953
PTWE35;2024-05-28;38953.0;2024-05-28;9296.31;2024;5;4.190157169887837
PTWE42 Andrézieux;2024-05-28;;2024-05-28;2220.2;2024;5;
PTWE49;;;2024-05-28;5392.0;2024;5;
PTWE89;2024-05-28;0.0;2024-05-28;;2024;5;
PTWE35;2024-05-29;31967.0;2024-05-29;11623.03;2024;5;2.750315537342672
PTWE42 Andrézieux;2024-05-29;;2024-05-29;2442.0;2024;5;
PTWE49;;;2024-05-29;5513.0;2024;5;
PTWE89;2024-05-29;2752.0;2024-05-29;980.0;2024;5;2.8081632653061224
PTWE35;2024-05-30;36907.0;2024-05-30;8178.722;2024;5;4.512563209753309
PTWE42 Andrézieux;2024-05-30;;2024-05-30;2230.6;2024;5;
PTWE49;;;2024-05-30;3913.0;2024;5;
PTWE89;2024-05-30;3407.0;2024-05-30;1560.0;2024;5;2.1839743589743588
PTWE35;2024-05-31;31149.0;2024-05-31;10421.618;2024;5;2.98888330007874
PTWE42 Andrézieux;2024-05-31;;2024-05-31;5869.0;2024;5;
PTWE49;;;2024-05-31;5318.0;2024;5;
PTWE89;2024-05-31;2953.0;2024-05-31;932.04;2024;5;3.1683189562679717
PTWE35;2024-06-01;0.0;2024-06-01;9335.66;2024;6;0.0
PTWE42 Andrézieux;2024-06-01;0.0;2024-06-01;3123.2;2024;6;0.0
PTWE49;;;2024-06-01;4304.0;2024;6;
PTWE89;2024-06-01;0.0;2024-06-01;;2024;6;
PTWE35;2024-06-02;3209.0;2024-06-02;;2024;6;
PTWE42 Andrézieux;2024-06-02;;2024-06-02;;2024;6;
PTWE89;2024-06-02;0.0;2024-06-02;;2024;6;
PTWE35;2024-06-03;40953.0;2024-06-03;;2024;6;
PTWE42 Andrézieux;2024-06-03;7659.0;2024-06-03;1050.0;2024;6;7.2942857142857145
PTWE89;2024-06-03;1250.0;2024-06-03;;2024;6;
PTWE35;2024-06-04;40972.0;2024-06-04;12791.77;2024;6;3.202996926930362
PTWE42 Andrézieux;2024-06-04;7477.0;2024-06-04;2698.0;2024;6;2.7713120830244624
PTWE49;;;2024-06-04;4136.0;2024;6;
PTWE89;2024-06-04;4673.0;2024-06-04;;2024;6;
PTWE35;2024-06-05;37973.0;2024-06-05;12057.43;2024;6;3.149344429119638
PTWE42 Andrézieux;2024-06-05;7113.0;2024-06-05;3984.0;2024;6;1.7853915662650603
PTWE49;;;2024-06-05;5797.0;2024;6;
PTWE89;2024-06-05;4089.0;2024-06-05;2692.48;2024;6;1.5186742334204897
PTWE35;2024-06-06;36407.0;2024-06-06;11456.39;2024;6;3.1778771497827853
PTWE42 Andrézieux;2024-06-06;6608.0;2024-06-06;3433.6;2024;6;1.924510717614166
PTWE49;;;2024-06-06;5331.0;2024;6;
PTWE89;2024-06-06;4772.0;2024-06-06;;2024;6;
PTWE35;2024-06-07;33390.0;2024-06-07;10750.19;2024;6;3.10599161503192
PTWE42 Andrézieux;2024-06-07;4705.0;2024-06-07;3510.0;2024;6;1.3404558404558404
PTWE49;;;2024-06-07;5158.0;2024;6;
PTWE89;2024-06-07;2843.0;2024-06-07;2216.18;2024;6;1.2828380366215741
PTWE35;2024-06-08;0.0;2024-06-08;964.48;2024;6;0.0
PTWE42 Andrézieux;2024-06-08;0.0;2024-06-08;;2024;6;
PTWE89;2024-06-08;0.0;2024-06-08;;2024;6;
PTWE35;2024-06-09;2132.0;2024-06-09;;2024;6;
PTWE42 Andrézieux;2024-06-09;641.0;2024-06-09;;2024;6;
PTWE89;2024-06-09;0.0;2024-06-09;;2024;6;
PTWE35;2024-06-10;32121.0;2024-06-10;7574.328;2024;6;4.240772250686794
PTWE42 Andrézieux;2024-06-10;6811.0;2024-06-10;2649.6;2024;6;2.570576690821256
PTWE49;;;2024-06-10;5091.0;2024;6;
PTWE89;2024-06-10;4769.0;2024-06-10;;2024;6;
PTWE35;2024-06-11;30137.0;2024-06-11;8206.432;2024;6;3.6723633364658355
PTWE42 Andrézieux;2024-06-11;6721.0;2024-06-11;2326.8;2024;6;2.8885164173972835
PTWE49;;;2024-06-11;5512.0;2024;6;
PTWE89;2024-06-11;4771.0;2024-06-11;1632.48;2024;6;2.922547290012741
PTWE35;2024-06-12;34876.0;2024-06-12;8515.922;2024;6;4.095387440138602
PTWE42 Andrézieux;2024-06-12;5470.0;2024-06-12;1917.0;2024;6;2.853416797078769
PTWE49;;;2024-06-12;5772.0;2024;6;
PTWE89;2024-06-12;3406.0;2024-06-12;;2024;6;
PTWE35;2024-06-13;39573.0;2024-06-13;8457.004;2024;6;4.679316694186262
PTWE42 Andrézieux;2024-06-13;5993.0;2024-06-13;2205.2;2024;6;2.717667331761292
PTWE49;;;2024-06-13;5433.0;2024;6;
PTWE89;2024-06-13;3743.0;2024-06-13;156.44;2024;6;23.926105855279978
PTWE35;2024-06-14;35508.0;2024-06-14;10182.56;2024;6;3.4871387941735676
PTWE42 Andrézieux;2024-06-14;3293.0;2024-06-14;2706.0;2024;6;1.2169253510716926
PTWE49;;;2024-06-14;5687.0;2024;6;
PTWE89;2024-06-14;1816.0;2024-06-14;2454.0;2024;6;0.7400162999185004
PTWE35;2024-06-15;0.0;2024-06-15;2456.08;2024;6;0.0
PTWE42 Andrézieux;2024-06-15;0.0;2024-06-15;;2024;6;
PTWE89;2024-06-15;0.0;2024-06-15;;2024;6;
PTWE35;2024-06-16;2460.0;2024-06-16;;2024;6;
PTWE42 Andrézieux;2024-06-16;619.0;2024-06-16;;2024;6;
PTWE89;2024-06-16;0.0;2024-06-16;;2024;6;
PTWE35;2024-06-17;36537.0;2024-06-17;8334.28;2024;6;4.383941984190596
PTWE42 Andrézieux;2024-06-17;6458.0;2024-06-17;1865.2;2024;6;3.462363285438559
PTWE49;;;2024-06-17;5566.0;2024;6;
PTWE89;2024-06-17;4884.0;2024-06-17;;2024;6;
PTWE35;2024-06-18;36753.0;2024-06-18;10395.960000000001;2024;6;3.535315641845486
PTWE42 Andrézieux;2024-06-18;5698.0;2024-06-18;2250.8;2024;6;2.5315443397902966
PTWE49;;;2024-06-18;3934.0;2024;6;
PTWE89;2024-06-18;5135.0;2024-06-18;143.0;2024;6;35.90909090909091
PTWE35;2024-06-19;37751.0;2024-06-19;10683.039999999999;2024;6;3.533731971423865
PTWE42 Andrézieux;2024-06-19;6713.0;2024-06-19;2553.0;2024;6;2.629455542499021
PTWE49;;;2024-06-19;4833.0;2024;6;
PTWE89;2024-06-19;4204.0;2024-06-19;;2024;6;
PTWE35;2024-06-20;35315.0;2024-06-20;10946.32;2024;6;3.226198393615389
PTWE42 Andrézieux;2024-06-20;5687.0;2024-06-20;2968.0;2024;6;1.9161051212938005
PTWE49;;;2024-06-20;5722.0;2024;6;
PTWE89;2024-06-20;3985.0;2024-06-20;1877.0;2024;6;2.123068726691529
PTWE35;2024-06-21;32773.0;2024-06-21;10413.116;2024;6;3.1472807947208117
PTWE42 Andrézieux;2024-06-21;4694.0;2024-06-21;2769.0;2024;6;1.6951968219573854
PTWE49;;;2024-06-21;5456.0;2024;6;
PTWE89;2024-06-21;2498.0;2024-06-21;3733.6;2024;6;0.669059352903364
PTWE35;2024-06-22;0.0;2024-06-22;1693.12;2024;6;0.0
PTWE42 Andrézieux;2024-06-22;0.0;2024-06-22;;2024;6;
PTWE89;2024-06-22;0.0;2024-06-22;;2024;6;
PTWE35;2024-06-23;2042.0;2024-06-23;;2024;6;
PTWE42 Andrézieux;2024-06-23;187.0;2024-06-23;;2024;6;
PTWE89;2024-06-23;0.0;2024-06-23;;2024;6;
PTWE35;2024-06-24;26124.0;2024-06-24;7296.982;2024;6;3.580110242837381
PTWE42 Andrézieux;2024-06-24;4692.0;2024-06-24;1942.8;2024;6;2.4150710315009265
PTWE49;;;2024-06-24;5625.0;2024;6;
PTWE89;2024-06-24;3787.0;2024-06-24;;2024;6;
PTWE35;2024-06-25;29415.0;2024-06-25;9816.788;2024;6;2.996397599703691
PTWE42 Andrézieux;2024-06-25;6037.0;2024-06-25;1243.4;2024;6;4.855235644201383
PTWE49;;;2024-06-25;4870.0;2024;6;
PTWE89;2024-06-25;4132.0;2024-06-25;1583.84;2024;6;2.608849378725124
PTWE35;2024-06-26;39501.0;2024-06-26;8773.404;2024;6;4.50235735183288
PTWE42 Andrézieux;2024-06-26;6150.0;2024-06-26;2594.6;2024;6;2.370307561859246
PTWE49;;;2024-06-26;4489.0;2024;6;
PTWE89;2024-06-26;3333.0;2024-06-26;787.6;2024;6;4.231843575418995
PTWE35;2024-06-27;27962.0;2024-06-27;11327.63;2024;6;2.4684775191280086
PTWE42 Andrézieux;2024-06-27;5524.0;2024-06-27;2619.2;2024;6;2.109040928527795
PTWE49;;;2024-06-27;5513.0;2024;6;
PTWE89;2024-06-27;2183.0;2024-06-27;2571.56;2024;6;0.8489010561682403
PTWE35;2024-06-28;57.0;2024-06-28;5970.44;2024;6;0.009547035059392608
PTWE42 Andrézieux;2024-06-28;2816.0;2024-06-28;2347.0;2024;6;1.1998295696634
PTWE49;;;2024-06-28;5663.0;2024;6;
PTWE89;2024-06-28;0.0;2024-06-28;;2024;6;
PTWE35;2024-06-29;0.0;2024-06-29;;2024;6;
PTWE42 Andrézieux;2024-06-29;0.0;2024-06-29;;2024;6;
PTWE89;2024-06-29;0.0;2024-06-29;;2024;6;
PTWE35;2024-06-30;2163.0;2024-06-30;;2024;6;
PTWE42 Andrézieux;2024-06-30;552.0;2024-06-30;;2024;6;
PTWE89;2024-06-30;0.0;2024-06-30;;2024;6;
PTWE35;2024-07-01;40034.0;2024-07-01;2620.64;2024;7;15.276421026924721
PTWE42 Andrézieux;2024-07-01;4105.0;2024-07-01;1665.2;2024;7;2.465169349027144
PTWE89;2024-07-01;3746.0;2024-07-01;;2024;7;
PTWE35;2024-07-02;45409.0;2024-07-02;12181.256;2024;7;3.7277765117160335
PTWE42 Andrézieux;2024-07-02;3984.0;2024-07-02;1050.8;2024;7;3.7913970308336506
PTWE49;;;2024-07-02;5399.0;2024;7;
PTWE89;2024-07-02;3749.0;2024-07-02;1562.48;2024;7;2.399390712201116
PTWE35;2024-07-03;42586.0;2024-07-03;12673.058;2024;7;3.3603570661477282
PTWE42 Andrézieux;2024-07-03;3567.0;2024-07-03;1424.0;2024;7;2.504915730337079
PTWE49;;;2024-07-03;5625.0;2024;7;
PTWE89;2024-07-03;4105.0;2024-07-03;;2024;7;
PTWE35;2024-07-04;43837.0;2024-07-04;12924.844;2024;7;3.3916850369722065
PTWE42 Andrézieux;2024-07-04;4090.0;2024-07-04;1122.0;2024;7;3.645276292335116
PTWE49;;;2024-07-04;5985.0;2024;7;
PTWE89;2024-07-04;4115.0;2024-07-04;1902.48;2024;7;2.1629662335477904
PTWE35;2024-07-05;38899.0;2024-07-05;11969.67;2024;7;3.2497971957455802
PTWE42 Andrézieux;2024-07-05;2603.0;2024-07-05;1322.0;2024;7;1.9689863842662632
PTWE49;;;2024-07-05;5943.0;2024;7;
PTWE89;2024-07-05;2277.0;2024-07-05;346.24;2024;7;6.576363216266174
PTWE35;2024-07-06;0.0;2024-07-06;8505.02;2024;7;0.0
PTWE42 Andrézieux;2024-07-06;0.0;2024-07-06;1407.0;2024;7;0.0
PTWE49;;;2024-07-06;5407.0;2024;7;
PTWE89;2024-07-06;0.0;2024-07-06;;2024;7;
PTWE35;2024-07-07;1789.0;2024-07-07;;2024;7;
PTWE42 Andrézieux;2024-07-07;708.0;2024-07-07;;2024;7;
PTWE89;2024-07-07;0.0;2024-07-07;;2024;7;
PTWE35;2024-07-08;39401.0;2024-07-08;2016.96;2024;7;19.53484451848326
PTWE42 Andrézieux;2024-07-08;4002.0;2024-07-08;;2024;7;
PTWE89;2024-07-08;3877.0;2024-07-08;733.74;2024;7;5.283888025731185
PTWE35;2024-07-09;37138.0;2024-07-09;11659.807999999999;2024;7;3.1851296350677476
PTWE42 Andrézieux;2024-07-09;4282.0;2024-07-09;1447.0;2024;7;2.95922598479613
PTWE49;;;2024-07-09;5689.0;2024;7;
PTWE89;2024-07-09;4106.0;2024-07-09;883.74;2024;7;4.646162898590083
PTWE35;2024-07-10;34912.0;2024-07-10;9844.342;2024;7;3.5464025934897423
PTWE42 Andrézieux;2024-07-10;4666.0;2024-07-10;1524.0;2024;7;3.061679790026247
PTWE49;;;2024-07-10;5608.0;2024;7;
PTWE89;2024-07-10;2971.0;2024-07-10;685.94;2024;7;4.33128261947109
PTWE35;2024-07-11;41617.0;2024-07-11;10505.136;2024;7;3.961586028015249
PTWE42 Andrézieux;2024-07-11;5085.0;2024-07-11;1811.0;2024;7;2.807840971838763
PTWE49;;;2024-07-11;4407.0;2024;7;
PTWE89;2024-07-11;4260.0;2024-07-11;871.74;2024;7;4.886778167802326
PTWE35;2024-07-12;32288.0;2024-07-12;11928.36;2024;7;2.706826420396433
PTWE42 Andrézieux;2024-07-12;2932.0;2024-07-12;2358.0;2024;7;1.2434266327396097
PTWE49;;;2024-07-12;4125.0;2024;7;
PTWE89;2024-07-12;2075.0;2024-07-12;;2024;7;
PTWE35;2024-07-13;0.0;2024-07-13;3968.8;2024;7;0.0
PTWE42 Andrézieux;2024-07-13;0.0;2024-07-13;;2024;7;
PTWE89;2024-07-13;0.0;2024-07-13;;2024;7;
PTWE35;2024-07-14;1825.0;2024-07-14;;2024;7;
PTWE42 Andrézieux;2024-07-14;651.0;2024-07-14;;2024;7;
PTWE89;2024-07-14;0.0;2024-07-14;;2024;7;
PTWE35;2024-07-15;35584.0;2024-07-15;6510.72;2024;7;5.465447753858252
PTWE42 Andrézieux;2024-07-15;5443.0;2024-07-15;1364.0;2024;7;3.9904692082111435
PTWE49;;;2024-07-15;3177.0;2024;7;
PTWE89;2024-07-15;4259.0;2024-07-15;206.04;2024;7;20.67074354494273
PTWE35;2024-07-16;37889.0;2024-07-16;7278.023999999999;2024;7;5.205946009521266
PTWE42 Andrézieux;2024-07-16;5170.0;2024-07-16;2186.0;2024;7;2.365050320219579
PTWE49;;;2024-07-16;5091.0;2024;7;
PTWE89;2024-07-16;4141.0;2024-07-16;1762.3;2024;7;2.3497701866878513
PTWE35;2024-07-17;40011.0;2024-07-17;13217.282;2024;7;3.0271730602403735
PTWE42 Andrézieux;2024-07-17;4955.0;2024-07-17;2331.8;2024;7;2.1249678360065185
PTWE49;;;2024-07-17;5556.0;2024;7;
PTWE89;2024-07-17;4027.0;2024-07-17;;2024;7;
PTWE35;2024-07-18;35489.0;2024-07-18;10655.508;2024;7;3.3305779508588422
PTWE42 Andrézieux;2024-07-18;5793.0;2024-07-18;1964.0;2024;7;2.9495926680244398
PTWE49;;;2024-07-18;5610.0;2024;7;
PTWE89;2024-07-18;4026.0;2024-07-18;1748.72;2024;7;2.3022553639233267
PTWE35;2024-07-19;36240.0;2024-07-19;11383.56;2024;7;3.1835383658539156
PTWE42 Andrézieux;2024-07-19;3790.0;2024-07-19;;2024;7;
PTWE49;;;2024-07-19;5602.0;2024;7;
PTWE89;2024-07-19;1030.0;2024-07-19;53.239999999999995;2024;7;19.346356123215628
PTWE35;2024-07-20;0.0;2024-07-20;4508.24;2024;7;0.0
PTWE42 Andrézieux;2024-07-20;0.0;2024-07-20;;2024;7;
PTWE89;2024-07-20;0.0;2024-07-20;;2024;7;
PTWE35;2024-07-21;2610.0;2024-07-21;;2024;7;
PTWE42 Andrézieux;2024-07-21;686.0;2024-07-21;;2024;7;
PTWE89;2024-07-21;0.0;2024-07-21;;2024;7;
PTWE35;2024-07-22;31933.0;2024-07-22;6049.18;2024;7;5.278897305089284
PTWE42 Andrézieux;2024-07-22;3770.0;2024-07-22;4592.2;2024;7;0.8209572753799922
PTWE49;;;2024-07-22;4538.0;2024;7;
PTWE89;2024-07-22;3883.0;2024-07-22;;2024;7;
PTWE35;2024-07-23;32589.0;2024-07-23;8942.908;2024;7;3.644116656461187
PTWE42 Andrézieux;2024-07-23;4245.0;2024-07-23;1335.6;2024;7;3.1783468104222825
PTWE49;;;2024-07-23;5183.0;2024;7;
PTWE89;2024-07-23;4123.0;2024-07-23;1941.96;2024;7;2.1231127314671774
PTWE35;2024-07-24;33785.0;2024-07-24;9769.114;2024;7;3.4583484234087147
PTWE42 Andrézieux;2024-07-24;4408.0;2024-07-24;1317.2;2024;7;3.346492559975706
PTWE49;;;2024-07-24;5299.0;2024;7;
PTWE89;2024-07-24;3898.0;2024-07-24;665.98;2024;7;5.853028619478062
PTWE35;2024-07-25;31841.0;2024-07-25;8547.086;2024;7;3.7253632407583126
PTWE42 Andrézieux;2024-07-25;2799.0;2024-07-25;1408.0;2024;7;1.9879261363636365
PTWE49;;;2024-07-25;5531.0;2024;7;
PTWE89;2024-07-25;3313.0;2024-07-25;559.86;2024;7;5.917550816275497
PTWE35;2024-07-26;30736.0;2024-07-26;10068.352;2024;7;3.0527339528852386
PTWE42 Andrézieux;2024-07-26;3668.0;2024-07-26;835.6;2024;7;4.389660124461464
PTWE49;;;2024-07-26;5347.0;2024;7;
PTWE89;2024-07-26;2398.0;2024-07-26;413.24;2024;7;5.802923240731778
PTWE35;2024-07-27;0.0;2024-07-27;3589.528;2024;7;0.0
PTWE42 Andrézieux;2024-07-27;0.0;2024-07-27;;2024;7;
PTWE89;2024-07-27;0.0;2024-07-27;;2024;7;
PTWE35;2024-07-28;2020.0;2024-07-28;;2024;7;
PTWE42 Andrézieux;2024-07-28;217.0;2024-07-28;;2024;7;
PTWE89;2024-07-28;0.0;2024-07-28;;2024;7;
PTWE35;2024-07-29;33281.0;2024-07-29;5146.604;2024;7;6.466594282365614
PTWE42 Andrézieux;2024-07-29;1952.0;2024-07-29;1273.0;2024;7;1.5333857030636293
PTWE49;;;2024-07-29;5288.0;2024;7;
PTWE89;2024-07-29;4226.0;2024-07-29;745.98;2024;7;5.665031234081343
PTWE35;2024-07-30;38292.0;2024-07-30;12336.01;2024;7;3.1040830868327767
PTWE42 Andrézieux;2024-07-30;1997.0;2024-07-30;435.6;2024;7;4.584481175390266
PTWE49;;;2024-07-30;4728.0;2024;7;
PTWE89;2024-07-30;3882.0;2024-07-30;745.98;2024;7;5.203892865760476
PTWE35;2024-07-31;35598.0;2024-07-31;10628.539999999999;2024;7;3.3492840973454494
PTWE42 Andrézieux;2024-07-31;1914.0;2024-07-31;435.6;2024;7;4.393939393939394
PTWE49;;;2024-07-31;4692.0;2024;7;
PTWE89;2024-07-31;229.0;2024-07-31;;2024;7;
PTWE35;2024-08-01;26120.0;2024-08-01;10678.96;2024;8;2.4459310644482235
PTWE42 Andrézieux;2024-08-01;2842.0;2024-08-01;397.2;2024;8;7.1550855991943605
PTWE49;;;2024-08-01;4126.0;2024;8;
PTWE89;2024-08-01;2517.0;2024-08-01;440.74;2024;8;5.71084993420157
PTWE35;2024-08-02;0.0;2024-08-02;4025.3;2024;8;0.0
PTWE42 Andrézieux;2024-08-02;1398.0;2024-08-02;532.4;2024;8;2.6258452291510146
PTWE49;;;2024-08-02;1100.0;2024;8;
PTWE89;2024-08-02;1950.0;2024-08-02;378.0;2024;8;5.158730158730159
PTWE35;2024-08-03;0.0;2024-08-03;;2024;8;
PTWE42 Andrézieux;2024-08-03;0.0;2024-08-03;;2024;8;
PTWE89;2024-08-03;0.0;2024-08-03;;2024;8;
PTWE35;2024-08-04;0.0;2024-08-04;;2024;8;
PTWE42 Andrézieux;2024-08-04;0.0;2024-08-04;;2024;8;
PTWE89;2024-08-04;0.0;2024-08-04;;2024;8;
PTWE35;2024-08-05;102.0;2024-08-05;;2024;8;
PTWE42 Andrézieux;2024-08-05;0.0;2024-08-05;;2024;8;
PTWE89;2024-08-05;0.0;2024-08-05;;2024;8;
PTWE35;2024-08-06;0.0;2024-08-06;;2024;8;
PTWE42 Andrézieux;2024-08-06;0.0;2024-08-06;;2024;8;
PTWE89;2024-08-06;0.0;2024-08-06;;2024;8;
PTWE35;2024-08-07;1324.0;2024-08-07;;2024;8;
PTWE42 Andrézieux;2024-08-07;0.0;2024-08-07;;2024;8;
PTWE89;2024-08-07;0.0;2024-08-07;;2024;8;
PTWE35;2024-08-08;0.0;2024-08-08;;2024;8;
PTWE42 Andrézieux;2024-08-08;0.0;2024-08-08;;2024;8;
PTWE89;2024-08-08;0.0;2024-08-08;;2024;8;
PTWE35;2024-08-09;0.0;2024-08-09;;2024;8;
PTWE42 Andrézieux;2024-08-09;0.0;2024-08-09;;2024;8;
PTWE89;2024-08-09;0.0;2024-08-09;;2024;8;
PTWE35;2024-08-10;0.0;2024-08-10;;2024;8;
PTWE42 Andrézieux;2024-08-10;0.0;2024-08-10;;2024;8;
PTWE89;2024-08-10;0.0;2024-08-10;;2024;8;
PTWE35;2024-08-11;0.0;2024-08-11;;2024;8;
PTWE42 Andrézieux;2024-08-11;0.0;2024-08-11;;2024;8;
PTWE89;2024-08-11;0.0;2024-08-11;;2024;8;
PTWE35;2024-08-12;0.0;2024-08-12;;2024;8;
PTWE42 Andrézieux;2024-08-12;0.0;2024-08-12;;2024;8;
PTWE89;2024-08-12;0.0;2024-08-12;;2024;8;
PTWE35;2024-08-13;0.0;2024-08-13;;2024;8;
PTWE42 Andrézieux;2024-08-13;0.0;2024-08-13;;2024;8;
PTWE89;2024-08-13;0.0;2024-08-13;;2024;8;
PTWE35;2024-08-14;0.0;2024-08-14;;2024;8;
PTWE42 Andrézieux;2024-08-14;0.0;2024-08-14;;2024;8;
PTWE89;2024-08-14;0.0;2024-08-14;;2024;8;
PTWE35;2024-08-15;0.0;2024-08-15;;2024;8;
PTWE42 Andrézieux;2024-08-15;0.0;2024-08-15;;2024;8;
PTWE89;2024-08-15;0.0;2024-08-15;;2024;8;
