Site;Machine;Date;PE (kg)
PTWE42 Andrézieux;SAT;2023-03-20;571.4
PTWE42 Andrézieux;SAT;2023-03-21;575.0
PTWE42 Andrézieux;SAT;2023-03-22;631.0
PTWE42 Andrézieux;SAT;2023-03-23;615.0
PTWE42 Andrézieux;SAT;2023-03-24;659.6
PTWE42 Andrézieux;SAT;2023-03-27;564.2
PTWE42 Andrézieux;SAT;2023-03-28;370.6
PTWE42 Andrézieux;SAT;2023-03-29;1728.4
PTWE42 Andrézieux;SAT;2023-03-30;651.0
PTWE42 Andrézieux;SAT;2023-03-31;1539.0
PTWE42 Andrézieux;SAT;2023-04-01;573.0
PTWE42 Andrézieux;SAT;2023-04-04;753.0
PTWE42 Andrézieux;SAT;2023-04-05;783.0
PTWE42 Andrézieux;SAT;2023-04-06;783.0
PTWE42 Andrézieux;SAT;2023-04-07;524.2
PTWE42 Andrézieux;SAT;2023-04-11;666.4
PTWE42 Andrézieux;SAT;2023-04-12;500.0
PTWE42 Andrézieux;SAT;2023-04-13;650.0
PTWE42 Andrézieux;SAT;2023-04-14;800.0
PTWE42 Andrézieux;SAT;2023-04-17;590.0
PTWE42 Andrézieux;SAT;2023-04-18;692.8
PTWE42 Andrézieux;SAT;2023-04-19;725.6
PTWE42 Andrézieux;SAT;2023-04-20;988.0
PTWE42 Andrézieux;SAT;2023-04-21;726.0
PTWE42 Andrézieux;SAT;2023-04-24;454.0
PTWE42 Andrézieux;SAT;2023-04-25;756.0
PTWE42 Andrézieux;SAT;2023-04-26;776.0
PTWE42 Andrézieux;SAT;2023-04-27;776.0
PTWE42 Andrézieux;SAT;2023-04-28;544.4
PTWE42 Andrézieux;SAT;2023-04-29;665.2
PTWE42 Andrézieux;SAT;2023-05-03;740.8
PTWE42 Andrézieux;SAT;2023-05-04;760.8
PTWE42 Andrézieux;SAT;2023-05-05;773.0
PTWE42 Andrézieux;SAT;2023-05-09;688.6
PTWE42 Andrézieux;SAT;2023-05-10;728.6
PTWE42 Andrézieux;SAT;2023-05-11;783.0
PTWE42 Andrézieux;SAT;2023-05-12;770.8
PTWE42 Andrézieux;SAT;2023-05-15;656.4
PTWE42 Andrézieux;SAT;2023-05-16;720.0
PTWE42 Andrézieux;SAT;2023-05-17;470.0
PTWE42 Andrézieux;SAT;2023-05-22;760.0
PTWE42 Andrézieux;SAT;2023-05-23;501.4
PTWE42 Andrézieux;SAT;2023-05-24;1343.6
PTWE42 Andrézieux;SAT;2023-05-25;2243.6
PTWE42 Andrézieux;SAT;2023-05-26;514.0
PTWE42 Andrézieux;SAT;2023-05-30;351.8
PTWE42 Andrézieux;SAT;2023-05-31;1583.6
PTWE42 Andrézieux;SAT;2023-06-01;516.2
PTWE42 Andrézieux;SAT;2023-06-02;481.4
PTWE42 Andrézieux;SAT;2023-06-03;454.0
PTWE42 Andrézieux;SAT;2023-06-06;623.6
PTWE42 Andrézieux;SAT;2023-06-07;631.0
PTWE42 Andrézieux;SAT;2023-06-08;466.4
PTWE42 Andrézieux;SAT;2023-06-09;444.0
PTWE42 Andrézieux;SAT;2023-06-12;384.8
PTWE42 Andrézieux;SAT;2023-06-13;392.2
PTWE42 Andrézieux;SAT;2023-06-14;427.8
PTWE42 Andrézieux;SAT;2023-06-15;739.6
PTWE42 Andrézieux;SAT;2023-06-16;700.8
PTWE42 Andrézieux;SAT;2023-06-19;666.4000000000001
PTWE42 Andrézieux;SAT;2023-06-20;686.4
PTWE42 Andrézieux;SAT;2023-06-21;760.8
PTWE42 Andrézieux;SAT;2023-06-22;1540.8
PTWE42 Andrézieux;SAT;2023-06-23;770.8
PTWE42 Andrézieux;SAT;2023-06-24;800.0
PTWE42 Andrézieux;SAT;2023-06-26;596.2
PTWE42 Andrézieux;SAT;2023-06-27;453.6
PTWE42 Andrézieux;SAT;2023-06-28;685.6
PTWE42 Andrézieux;SAT;2023-06-29;675.2
PTWE42 Andrézieux;SAT;2023-06-30;705.6
PTWE42 Andrézieux;SAT;2023-07-03;433.2
PTWE42 Andrézieux;SAT;2023-07-04;715.6
PTWE42 Andrézieux;SAT;2023-07-05;735.6
PTWE42 Andrézieux;SAT;2023-07-06;655.2
PTWE42 Andrézieux;SAT;2023-07-07;926.0
PTWE42 Andrézieux;SAT;2023-07-08;635.2
PTWE42 Andrézieux;SAT;2023-07-11;736.0
PTWE42 Andrézieux;SAT;2023-07-12;726.0
PTWE42 Andrézieux;SAT;2023-07-13;755.2
PTWE42 Andrézieux;SAT;2023-07-17;767.0
PTWE42 Andrézieux;SAT;2023-07-18;466.4
PTWE42 Andrézieux;SAT;2023-07-19;250.2
PTWE42 Andrézieux;SAT;2023-07-20;473.8
PTWE42 Andrézieux;SAT;2023-07-21;1324.8
PTWE42 Andrézieux;SAT;2023-07-24;553.0
PTWE42 Andrézieux;SAT;2023-07-25;1270.0
PTWE42 Andrézieux;SAT;2023-07-26;659.6
PTWE42 Andrézieux;SAT;2023-07-27;652.2
PTWE42 Andrézieux;SAT;2023-07-28;520.4
PTWE42 Andrézieux;SAT;2023-07-31;434.6
PTWE42 Andrézieux;SAT;2023-08-01;480.0
PTWE42 Andrézieux;SAT;2023-08-02;430.0
PTWE42 Andrézieux;SAT;2023-08-03;460.0
PTWE42 Andrézieux;SAT;2023-08-04;560.0
PTWE42 Andrézieux;SAT;2023-08-29;280.0
PTWE42 Andrézieux;SAT;2023-08-30;450.0
PTWE42 Andrézieux;SAT;2023-08-31;450.0
PTWE42 Andrézieux;SAT;2023-09-01;880.0
PTWE42 Andrézieux;SAT;2023-09-02;380.0
PTWE42 Andrézieux;SAT;2023-09-05;500.0
PTWE42 Andrézieux;SAT;2023-09-06;500.0
PTWE42 Andrézieux;SAT;2023-09-07;490.0
PTWE42 Andrézieux;SAT;2023-09-08;504.0
PTWE42 Andrézieux;SAT;2023-09-11;440.0
PTWE42 Andrézieux;SAT;2023-09-12;450.0
PTWE42 Andrézieux;SAT;2023-09-13;490.0
PTWE42 Andrézieux;SAT;2023-09-14;490.0
PTWE42 Andrézieux;SAT;2023-09-15;480.0
PTWE42 Andrézieux;SAT;2023-09-18;440.0
PTWE42 Andrézieux;SAT;2023-09-19;823.6
PTWE42 Andrézieux;SAT;2023-09-20;776.2
PTWE42 Andrézieux;SAT;2023-09-21;746.0
PTWE42 Andrézieux;SAT;2023-09-22;783.0
PTWE42 Andrézieux;SAT;2023-09-25;848.4
PTWE42 Andrézieux;SAT;2023-09-26;692.2
PTWE42 Andrézieux;SAT;2023-09-27;582.6
PTWE42 Andrézieux;SAT;2023-09-28;639.6
PTWE42 Andrézieux;SAT;2023-09-29;253.2
PTWE42 Andrézieux;SAT;2023-10-02;483.4
PTWE42 Andrézieux;SAT;2023-10-03;761.6
PTWE42 Andrézieux;SAT;2023-10-04;585.8
PTWE42 Andrézieux;SAT;2023-10-05;324.4
PTWE42 Andrézieux;SAT;2023-10-06;1213.6
PTWE42 Andrézieux;SAT;2023-10-07;576.2
PTWE42 Andrézieux;SAT;2023-10-10;739.6
PTWE42 Andrézieux;SAT;2023-10-11;740.0
PTWE42 Andrézieux;SAT;2023-10-12;680.0
PTWE42 Andrézieux;SAT;2023-10-13;482.8
PTWE42 Andrézieux;SAT;2023-10-16;654.8
PTWE42 Andrézieux;SAT;2023-10-17;766.4
PTWE42 Andrézieux;SAT;2023-10-18;776.4
PTWE42 Andrézieux;SAT;2023-10-19;726.0
PTWE42 Andrézieux;SAT;2023-10-20;746.0
PTWE42 Andrézieux;SAT;2023-10-23;443.6
PTWE42 Andrézieux;SAT;2023-10-24;725.6
PTWE42 Andrézieux;SAT;2023-10-25;776.0
PTWE42 Andrézieux;SAT;2023-10-26;786.0
PTWE42 Andrézieux;SAT;2023-10-27;776.0
PTWE42 Andrézieux;SAT;2023-10-30;605.6
PTWE42 Andrézieux;SAT;2023-10-31;421.2
PTWE42 Andrézieux;SAT;2023-11-02;420.0
PTWE42 Andrézieux;SAT;2023-11-03;390.0
PTWE42 Andrézieux;SAT;2023-11-06;390.0
PTWE42 Andrézieux;SAT;2023-11-07;730.0
PTWE42 Andrézieux;SAT;2023-11-08;770.0
PTWE42 Andrézieux;SAT;2023-11-09;770.0
PTWE42 Andrézieux;SAT;2023-11-10;730.0
PTWE42 Andrézieux;SAT;2023-11-13;660.0
PTWE42 Andrézieux;SAT;2023-11-14;710.0
PTWE42 Andrézieux;SAT;2023-11-15;740.0
PTWE42 Andrézieux;SAT;2023-11-16;728.8
PTWE42 Andrézieux;SAT;2023-11-17;757.6
PTWE42 Andrézieux;SAT;2023-11-20;1196.4
PTWE42 Andrézieux;SAT;2023-11-21;720.8
PTWE42 Andrézieux;SAT;2023-11-22;780.8
PTWE42 Andrézieux;SAT;2023-11-23;763.0
PTWE42 Andrézieux;SAT;2023-11-24;1148.6
PTWE42 Andrézieux;SAT;2023-11-27;400.0
PTWE42 Andrézieux;SAT;2023-11-28;710.0
PTWE42 Andrézieux;SAT;2023-11-29;760.0
PTWE42 Andrézieux;SAT;2023-11-30;417.0
PTWE42 Andrézieux;SAT;2023-12-01;708.4
PTWE42 Andrézieux;SAT;2023-12-02;281.4
PTWE42 Andrézieux;SAT;2023-12-05;137.0
PTWE42 Andrézieux;SAT;2023-12-06;483.6
PTWE42 Andrézieux;SAT;2023-12-07;438.8
PTWE42 Andrézieux;SAT;2023-12-08;374.0
PTWE42 Andrézieux;SAT;2023-12-11;311.8
PTWE42 Andrézieux;SAT;2023-12-12;511.0
PTWE42 Andrézieux;SAT;2023-12-13;561.0
PTWE42 Andrézieux;SAT;2023-12-14;543.6
PTWE42 Andrézieux;SAT;2023-12-15;551.0
PTWE42 Andrézieux;SAT;2023-12-18;424.0
PTWE42 Andrézieux;SAT;2023-12-19;304.6
PTWE42 Andrézieux;SAT;2023-12-20;307.2
PTWE42 Andrézieux;SAT;2023-12-21;1366.0
PTWE42 Andrézieux;SAT;2023-12-22;286.6
PTWE42 Andrézieux;SAT;2024-01-03;231.8
PTWE42 Andrézieux;SAT;2024-01-04;336.6
PTWE42 Andrézieux;SAT;2024-01-05;149.6
PTWE42 Andrézieux;SAT;2024-01-06;306.6
PTWE42 Andrézieux;SAT;2024-01-09;336.6
PTWE42 Andrézieux;SAT;2024-01-10;344.0
PTWE42 Andrézieux;SAT;2024-01-11;381.4
PTWE42 Andrézieux;SAT;2024-01-12;836.0
PTWE42 Andrézieux;SAT;2024-01-15;152.0
PTWE42 Andrézieux;SAT;2024-01-16;725.6
PTWE42 Andrézieux;SAT;2024-01-17;776.0
PTWE42 Andrézieux;SAT;2024-01-18;705.6
PTWE42 Andrézieux;SAT;2024-01-19;786.0
PTWE42 Andrézieux;SAT;2024-01-22;655.2
PTWE42 Andrézieux;SAT;2024-01-23;483.0
PTWE42 Andrézieux;SAT;2024-01-24;502.0
PTWE42 Andrézieux;SAT;2024-01-25;763.0
PTWE42 Andrézieux;SAT;2024-01-26;730.8
PTWE42 Andrézieux;SAT;2024-01-29;670.8
PTWE42 Andrézieux;SAT;2024-01-30;407.6
PTWE42 Andrézieux;SAT;2024-01-31;636.4
PTWE42 Andrézieux;SAT;2024-02-01;793.0
PTWE42 Andrézieux;SAT;2024-02-02;562.2
PTWE42 Andrézieux;SAT;2024-02-03;630.0
PTWE42 Andrézieux;SAT;2024-02-06;720.0
PTWE42 Andrézieux;SAT;2024-02-07;786.0
PTWE42 Andrézieux;SAT;2024-02-08;786.0
PTWE42 Andrézieux;SAT;2024-02-09;776.0
PTWE42 Andrézieux;SAT;2024-02-12;654.8
PTWE42 Andrézieux;SAT;2024-02-13;726.0
PTWE42 Andrézieux;SAT;2024-02-14;756.0
PTWE42 Andrézieux;SAT;2024-02-15;756.0
PTWE42 Andrézieux;SAT;2024-02-16;705.6
PTWE42 Andrézieux;SAT;2024-02-19;698.2
PTWE42 Andrézieux;SAT;2024-02-20;500.0
PTWE42 Andrézieux;SAT;2024-02-21;460.0
PTWE42 Andrézieux;SAT;2024-02-22;476.6
PTWE42 Andrézieux;SAT;2024-02-23;690.0
PTWE42 Andrézieux;SAT;2024-02-26;220.0
PTWE42 Andrézieux;SAT;2024-02-27;485.4
PTWE42 Andrézieux;SAT;2024-02-28;522.0
PTWE42 Andrézieux;SAT;2024-02-29;875.2
PTWE42 Andrézieux;SAT;2024-03-04;457.6
PTWE42 Andrézieux;SAT;2024-03-05;730.8
PTWE42 Andrézieux;SAT;2024-03-06;690.8
PTWE42 Andrézieux;SAT;2024-03-07;688.6
PTWE42 Andrézieux;SAT;2024-03-08;803.0
PTWE42 Andrézieux;SAT;2024-03-11;467.6
PTWE42 Andrézieux;SAT;2024-03-12;680.0
PTWE42 Andrézieux;SAT;2024-03-13;510.0
PTWE42 Andrézieux;SAT;2024-03-14;510.0
PTWE42 Andrézieux;SAT;2024-03-15;510.0
PTWE42 Andrézieux;SAT;2024-03-18;440.0
PTWE42 Andrézieux;SAT;2024-03-19;730.0
PTWE42 Andrézieux;SAT;2024-03-20;690.0
PTWE42 Andrézieux;SAT;2024-03-21;750.0
PTWE42 Andrézieux;SAT;2024-03-22;750.0
PTWE42 Andrézieux;SAT;2024-03-25;620.0
PTWE42 Andrézieux;SAT;2024-03-26;750.0
PTWE42 Andrézieux;SAT;2024-03-27;730.0
PTWE42 Andrézieux;SAT;2024-03-28;760.0
PTWE42 Andrézieux;SAT;2024-03-29;750.0
PTWE42 Andrézieux;SAT;2024-04-02;660.0
PTWE42 Andrézieux;SAT;2024-04-03;680.0
PTWE42 Andrézieux;SAT;2024-04-04;750.0
PTWE42 Andrézieux;SAT;2024-04-05;750.0
PTWE42 Andrézieux;SAT;2024-04-06;670.0
PTWE42 Andrézieux;SAT;2024-04-09;670.0
PTWE42 Andrézieux;SAT;2024-04-10;691.4
PTWE42 Andrézieux;SAT;2024-04-11;596.2
PTWE42 Andrézieux;SAT;2024-04-12;683.6
PTWE42 Andrézieux;SAT;2024-04-15;596.2
PTWE42 Andrézieux;SAT;2024-04-16;623.6
PTWE42 Andrézieux;SAT;2024-04-17;663.6
PTWE42 Andrézieux;SAT;2024-04-18;611.0
PTWE42 Andrézieux;SAT;2024-04-19;671.0
PTWE42 Andrézieux;SAT;2024-04-22;634.4
PTWE42 Andrézieux;SAT;2024-04-23;552.0
PTWE42 Andrézieux;SAT;2024-04-24;542.0
PTWE42 Andrézieux;SAT;2024-04-26;1011.8
PTWE42 Andrézieux;SAT;2024-04-29;459.8
PTWE42 Andrézieux;SAT;2024-04-30;740.8
PTWE42 Andrézieux;SAT;2024-05-02;522.0
PTWE42 Andrézieux;SAT;2024-05-03;730.8
PTWE42 Andrézieux;SAT;2024-05-04;676.4
PTWE42 Andrézieux;SAT;2024-05-07;740.8
PTWE42 Andrézieux;SAT;2024-05-13;793.0
PTWE42 Andrézieux;SAT;2024-05-14;704.4
PTWE42 Andrézieux;SAT;2024-05-15;730.0
PTWE42 Andrézieux;SAT;2024-05-16;750.0
PTWE42 Andrézieux;SAT;2024-05-17;500.0
PTWE42 Andrézieux;SAT;2024-05-21;440.0
PTWE42 Andrézieux;SAT;2024-05-22;610.0
PTWE42 Andrézieux;SAT;2024-05-23;750.0
PTWE42 Andrézieux;SAT;2024-05-24;750.0
PTWE42 Andrézieux;SAT;2024-05-27;664.4
PTWE42 Andrézieux;SAT;2024-05-28;519.2
PTWE42 Andrézieux;SAT;2024-05-29;624.0
PTWE42 Andrézieux;SAT;2024-05-30;565.6
PTWE42 Andrézieux;SAT;2024-05-31;936.0
PTWE42 Andrézieux;SAT;2024-06-01;1227.2
PTWE42 Andrézieux;SAT;2024-06-03;1050.0
PTWE42 Andrézieux;SAT;2024-06-04;736.0
PTWE42 Andrézieux;SAT;2024-06-05;756.0
PTWE42 Andrézieux;SAT;2024-06-06;725.6
PTWE42 Andrézieux;SAT;2024-06-07;494.0
PTWE42 Andrézieux;SAT;2024-06-10;655.6
PTWE42 Andrézieux;SAT;2024-06-11;755.8
PTWE42 Andrézieux;SAT;2024-06-12;763.0
PTWE42 Andrézieux;SAT;2024-06-13;785.2
PTWE42 Andrézieux;SAT;2024-06-14;783.0
PTWE42 Andrézieux;SAT;2024-06-17;594.2
PTWE42 Andrézieux;SAT;2024-06-18;740.8
PTWE42 Andrézieux;SAT;2024-06-19;654.0
PTWE42 Andrézieux;SAT;2024-06-20;651.0
PTWE42 Andrézieux;SAT;2024-06-21;631.0
PTWE42 Andrézieux;SAT;2024-06-24;488.8
PTWE42 Andrézieux;SAT;2024-06-25;481.4
PTWE42 Andrézieux;SAT;2024-06-26;663.6
PTWE42 Andrézieux;SAT;2024-06-27;656.2
PTWE42 Andrézieux;SAT;2024-06-28;651.0
PTWE42 Andrézieux;SAT;2024-07-01;359.2
PTWE42 Andrézieux;SAT;2024-07-02;594.8
PTWE42 Andrézieux;SAT;2024-07-03;750.0
PTWE42 Andrézieux;SAT;2024-07-04;750.0
PTWE42 Andrézieux;SAT;2024-07-05;730.0
PTWE42 Andrézieux;SAT;2024-07-06;660.0
PTWE42 Andrézieux;SAT;2024-07-09;700.0
PTWE42 Andrézieux;SAT;2024-07-10;760.0
PTWE42 Andrézieux;SAT;2024-07-11;600.0
PTWE42 Andrézieux;SAT;2024-07-12;741.0
PTWE42 Andrézieux;SAT;2024-07-15;650.0
PTWE42 Andrézieux;SAT;2024-07-16;722.0
PTWE42 Andrézieux;SAT;2024-07-17;750.8
PTWE42 Andrézieux;SAT;2024-07-18;783.0
PTWE42 Andrézieux;SAT;2024-07-22;1253.2
PTWE42 Andrézieux;SAT;2024-07-23;646.6
PTWE42 Andrézieux;SAT;2024-07-24;628.2
PTWE42 Andrézieux;SAT;2024-07-25;719.0
PTWE42 Andrézieux;SAT;2024-07-26;546.6
PTWE42 Andrézieux;SAT;2024-07-29;584.0
PTWE42 Andrézieux;SAT;2024-07-30;435.6
PTWE42 Andrézieux;SAT;2024-07-31;435.6
PTWE42 Andrézieux;SAT;2024-08-01;397.2
PTWE42 Andrézieux;SAT;2024-08-02;532.4
PTWE42 Andrézieux;SAT;2024-08-27;398.8
PTWE42 Andrézieux;SAT;2024-08-28;425.6
PTWE42 Andrézieux;SAT;2024-08-29;388.8
PTWE42 Andrézieux;SAT;2024-08-30;388.8
PTWE42 Andrézieux;SAT;2024-08-31;318.8
PTWE42 Andrézieux;SAT;2024-09-03;659.2
PTWE42 Andrézieux;SAT;2024-09-04;546.0
PTWE42 Andrézieux;SAT;2024-09-05;653.0
PTWE42 Andrézieux;SAT;2024-09-06;604.8
PTWE42 Andrézieux;SAT;2024-09-09;519.8
PTWE42 Andrézieux;SAT;2024-09-10;577.4
PTWE42 Andrézieux;SAT;2024-09-11;618.2
PTWE42 Andrézieux;SAT;2024-09-12;618.2
PTWE42 Andrézieux;SAT;2024-09-13;539.4
PTWE42 Andrézieux;SAT;2024-09-16;529.4
PTWE42 Andrézieux;SAT;2024-09-17;373.6
PTWE42 Andrézieux;SAT;2024-09-18;388.0
PTWE42 Andrézieux;SAT;2024-09-19;188.0
PTWE42 Andrézieux;SAT;2024-09-20;602.0
PTWE42 Andrézieux;SAT;2024-09-23;466.8
PTWE42 Andrézieux;SAT;2024-09-24;482.0
PTWE42 Andrézieux;SAT;2024-09-25;616.0
PTWE42 Andrézieux;SAT;2024-09-26;549.2
PTWE42 Andrézieux;SAT;2024-09-27;656.0
PTWE42 Andrézieux;SAT;2024-09-30;562.4
PTWE42 Andrézieux;SAT;2024-10-01;435.6
PTWE42 Andrézieux;SAT;2024-10-02;425.6
PTWE42 Andrézieux;SAT;2024-10-03;358.8
PTWE42 Andrézieux;SAT;2024-10-04;1002.0
PTWE42 Andrézieux;SAT;2024-10-05;415.6
PTWE42 Andrézieux;SAT;2024-10-08;484.0
PTWE42 Andrézieux;SAT;2024-10-09;484.0
PTWE42 Andrézieux;SAT;2024-10-10;484.0
PTWE42 Andrézieux;SAT;2024-10-11;484.0
PTWE42 Andrézieux;SAT;2024-10-14;417.2
PTWE42 Andrézieux;SAT;2024-10-15;504.4
PTWE42 Andrézieux;SAT;2024-10-16;465.6
PTWE42 Andrézieux;SAT;2024-10-17;415.6
PTWE42 Andrézieux;SAT;2024-10-18;445.6
PTWE42 Andrézieux;SAT;2024-10-21;415.6
PTWE42 Andrézieux;SAT;2024-10-22;445.6
PTWE42 Andrézieux;SAT;2024-10-23;176.8
PTWE42 Andrézieux;SAT;2024-10-24;372.0
PTWE42 Andrézieux;SAT;2024-10-25;445.6
PTWE42 Andrézieux;SAT;2024-10-28;358.8
PTWE49;R1;2023-01-04;602.8
PTWE49;R1;2023-01-05;723.36
PTWE49;R1;2023-01-06;723.36
PTWE49;R1;2023-01-09;723.36
PTWE49;R1;2023-01-11;1687.84
PTWE49;R1;2023-01-12;361.68
PTWE49;R1;2023-01-13;2290.64
PTWE49;R1;2023-01-18;2531.76
PTWE49;R1;2023-01-19;843.92
PTWE49;R1;2023-01-20;2531.7599999999998
PTWE49;R1;2023-01-24;2411.2
PTWE49;R1;2023-01-25;843.92
PTWE49;R1;2023-01-26;1928.96
PTWE49;R1;2023-01-27;2531.76
PTWE49;R1;2023-01-31;2411.2
PTWE49;R1;2023-02-02;2531.7599999999998
PTWE49;R1;2023-02-06;2531.76
PTWE49;R1;2023-02-07;1687.84
PTWE49;R1;2023-02-08;1687.84
PTWE49;R1;2023-02-09;1687.84
PTWE49;R1;2023-02-10;2531.76
PTWE49;R1;2023-02-13;1687.84
PTWE49;R1;2023-02-14;2411.2
PTWE49;R1;2023-02-15;2531.7599999999998
PTWE49;R1;2023-02-16;2290.64
PTWE49;R1;2023-02-17;1326.1599999999999
PTWE49;R1;2023-02-20;1567.28
PTWE49;R1;2023-02-21;843.92
PTWE49;R1;2023-02-23;843.92
PTWE49;R1;2023-02-24;1687.84
PTWE49;R1;2023-02-28;2411.2
PTWE49;R1;2023-03-02;723.36
PTWE49;R1;2023-03-03;843.92
PTWE49;R1;2023-03-06;843.92
PTWE49;R1;2023-03-07;1567.28
PTWE49;R1;2023-03-08;1687.84
PTWE49;R1;2023-03-09;1567.28
PTWE49;R1;2023-03-10;1687.84
PTWE49;R1;2023-03-13;2531.7599999999998
PTWE49;R1;2023-03-14;2411.2
PTWE49;R1;2023-03-15;1687.84
PTWE49;R1;2023-03-16;1687.84
PTWE49;R1;2023-03-17;1687.84
PTWE49;R1;2023-03-20;2531.76
PTWE49;R1;2023-03-21;1085.04
PTWE49;R1;2023-03-22;2772.88
PTWE49;R1;2023-03-23;1687.84
PTWE49;R1;2023-03-24;1687.84
PTWE49;R1;2023-03-28;1687.84
PTWE49;R1;2023-03-29;1687.84
PTWE49;R1;2023-03-30;1687.84
PTWE49;R1;2023-03-31;1687.84
PTWE49;R1;2023-04-01;1687.84
PTWE49;R1;2023-04-04;1567.28
PTWE49;R1;2023-04-06;482.24
PTWE49;R1;2023-04-07;1687.84
PTWE49;R1;2023-04-11;1687.84
PTWE49;R1;2023-04-12;2411.2
PTWE49;R1;2023-04-14;1687.84
PTWE49;R1;2023-04-17;964.48
PTWE49;R1;2023-04-19;361.68
PTWE49;R1;2023-04-20;1687.84
PTWE49;R1;2023-04-21;1567.28
PTWE49;R1;2023-04-24;1567.28
PTWE49;R1;2023-04-25;1687.84
PTWE49;R1;2023-04-26;2290.64
PTWE49;R1;2023-04-27;843.92
PTWE49;R1;2023-04-28;1085.04
PTWE49;R1;2023-05-03;2411.2
PTWE49;R1;2023-05-04;1687.84
PTWE49;R1;2023-05-05;1687.84
PTWE49;R1;2023-05-09;1326.1599999999999
PTWE49;R1;2023-05-10;2531.76
PTWE49;R1;2023-05-11;843.92
PTWE49;R1;2023-05-12;2049.52
PTWE49;R1;2023-05-15;2531.76
PTWE49;R1;2023-05-16;1567.28
PTWE49;R1;2023-05-17;2170.08
PTWE49;R1;2023-05-22;1446.7199999999998
PTWE49;R1;2023-05-23;2411.2
PTWE49;R1;2023-05-24;2170.08
PTWE49;R1;2023-05-25;843.92
PTWE49;R1;2023-05-26;1687.84
PTWE49;R1;2023-05-29;843.92
PTWE49;R1;2023-05-31;3214.64
PTWE49;R1;2023-06-01;2701.6
PTWE49;R1;2023-06-02;2574.88
PTWE49;R1;2023-06-03;2491.2799999999997
PTWE49;R1;2023-06-06;1567.28
PTWE49;R1;2023-06-07;1687.84
PTWE49;R1;2023-06-08;1687.84
PTWE49;R1;2023-06-09;1687.84
PTWE49;R1;2023-06-12;2170.08
PTWE49;R1;2023-06-13;2411.2
PTWE49;R1;2023-06-14;1085.04
PTWE49;R1;2023-06-15;2531.7599999999998
PTWE49;R1;2023-06-16;843.92
PTWE49;R1;2023-06-20;5746.4
PTWE49;R1;2023-06-21;3347.52
PTWE49;R1;2023-06-22;3418.7999999999997
PTWE49;R1;2023-06-23;3378.3199999999997
PTWE49;R1;2023-06-27;3335.2
PTWE49;R1;2023-06-28;3461.92
PTWE49;R1;2023-06-29;3625.6
PTWE49;R1;2023-06-30;3461.92
PTWE49;R1;2023-07-03;3329.04
PTWE49;R1;2023-07-04;1567.28
PTWE49;R1;2023-07-05;2411.2
PTWE49;R1;2023-07-06;2049.52
PTWE49;R1;2023-07-07;1687.84
PTWE49;R1;2023-07-08;964.48
PTWE49;R1;2023-07-11;2411.2
PTWE49;R1;2023-07-12;2290.64
PTWE49;R1;2023-07-13;1687.84
PTWE49;R1;2023-07-17;2531.7599999999998
PTWE49;R1;2023-07-18;2049.52
PTWE49;R1;2023-07-19;843.92
PTWE49;R1;2023-07-20;1687.84
PTWE49;R1;2023-07-21;843.92
PTWE49;R1;2023-07-24;1205.6
PTWE49;R1;2023-07-25;843.92
PTWE49;R1;2023-07-26;843.92
PTWE49;R1;2023-07-27;723.36
PTWE49;R1;2023-07-28;843.92
PTWE49;R1;2023-07-31;843.92
PTWE49;R1;2023-08-02;843.92
PTWE49;R1;2023-08-04;1205.6
PTWE49;R1;2023-08-29;843.92
PTWE49;R1;2023-08-30;1687.84
PTWE49;R1;2023-08-31;843.92
PTWE49;R1;2023-09-01;1687.84
PTWE49;R1;2023-09-02;1687.84
PTWE49;R1;2023-09-05;1567.28
PTWE49;R1;2023-09-06;843.92
PTWE49;R1;2023-09-07;1687.84
PTWE49;R1;2023-09-08;843.92
PTWE49;R1;2023-09-11;1567.28
PTWE49;R1;2023-09-13;1687.84
PTWE49;R1;2023-09-14;843.92
PTWE49;R1;2023-09-15;1687.84
PTWE49;R1;2023-09-18;723.36
PTWE49;R1;2023-09-19;602.8
PTWE49;R1;2023-09-20;843.92
PTWE49;R1;2023-09-21;1687.84
PTWE49;R1;2023-09-22;1687.84
PTWE49;R1;2023-09-25;2049.52
PTWE49;R1;2023-09-26;1567.28
PTWE49;R1;2023-09-27;1687.84
PTWE49;R1;2023-09-28;2531.76
PTWE49;R1;2023-09-29;1808.4
PTWE49;R1;2023-10-02;2531.7599999999998
PTWE49;R1;2023-10-03;1567.28
PTWE49;R1;2023-10-04;1687.84
PTWE49;R1;2023-10-05;2531.7599999999998
PTWE49;R1;2023-10-06;1687.84
PTWE49;R1;2023-10-07;2531.7599999999998
PTWE49;R1;2023-10-10;1687.84
PTWE49;R1;2023-10-11;843.92
PTWE49;R1;2023-10-12;843.92
PTWE49;R1;2023-10-13;843.92
PTWE49;R1;2023-10-16;1808.4
PTWE49;R1;2023-10-17;1687.84
PTWE49;R1;2023-10-18;1687.84
PTWE49;R1;2023-10-19;1687.84
PTWE49;R1;2023-10-20;2531.7599999999998
PTWE49;R1;2023-10-23;1326.1599999999999
PTWE49;R1;2023-10-24;1687.84
PTWE49;R1;2023-10-25;1687.84
PTWE49;R1;2023-10-26;1687.84
PTWE49;R1;2023-10-27;843.92
PTWE49;R1;2023-10-31;723.36
PTWE49;R1;2023-11-03;482.24
PTWE49;R1;2023-11-06;723.36
PTWE49;R1;2023-11-07;1567.28
